req_id,arrival_time,prefill_length,decode_length,completion_time,total_delay,waiting_time,execution_time,swap_count,total_swapped_time,sacrifice_count
6792,1320.9567,20,20,1350.8478,29.8911,2.6775,27.2136,0,0.0000,0
6793,1321.0314,20,20,1350.8478,29.8164,2.6028,27.2136,0,0.0000,0
6794,1321.1549,20,20,1350.8478,29.6929,2.4793,27.2136,0,0.0000,0
6795,1321.2208,20,20,1350.8478,29.6270,2.4134,27.2136,0,0.0000,0
6796,1321.8601,20,20,1350.8478,28.9877,1.7741,27.2136,0,0.0000,0
6797,1321.9336,20,20,1350.8478,28.9142,1.7006,27.2136,0,0.0000,0
6798,1321.9539,20,20,1350.8478,28.8939,1.6803,27.2136,0,0.0000,0
6799,1322.1006,20,20,1350.8478,28.7472,1.5336,27.2136,0,0.0000,0
6800,1322.1121,20,20,1350.8478,28.7357,1.5221,27.2136,0,0.0000,0
6801,1322.1351,20,20,1350.8478,28.7127,1.4991,27.2136,0,0.0000,0
6802,1322.1836,20,20,1350.8478,28.6642,1.4506,27.2136,0,0.0000,0
6803,1322.3061,20,20,1352.2115,29.9054,2.8102,27.0952,0,0.0000,0
6804,1322.4174,20,20,1352.2115,29.7941,2.6989,27.0952,0,0.0000,0
6805,1322.7327,20,20,1352.2115,29.4788,2.3836,27.0952,0,0.0000,0
6806,1322.9964,20,20,1352.2115,29.2151,2.1199,27.0952,0,0.0000,0
6807,1323.1054,20,20,1352.2115,29.1061,2.0109,27.0952,0,0.0000,0
6808,1323.1850,20,20,1352.2115,29.0265,1.9313,27.0952,0,0.0000,0
6809,1323.2596,20,20,1352.2115,28.9519,1.8567,27.0952,0,0.0000,0
6810,1323.5512,20,20,1352.2115,28.6603,1.5651,27.0952,0,0.0000,0
6811,1323.5617,20,20,1352.2115,28.6498,1.5546,27.0952,0,0.0000,0
6812,1323.5642,20,20,1352.2115,28.6473,1.5521,27.0952,0,0.0000,0
6813,1323.8755,20,20,1353.5562,29.6807,2.7065,26.9742,0,0.0000,0
6814,1324.0026,20,20,1353.5562,29.5536,2.5794,26.9742,0,0.0000,0
6815,1324.0301,20,20,1353.5562,29.5261,2.5519,26.9742,0,0.0000,0
6816,1324.0828,20,20,1353.5562,29.4734,2.4992,26.9742,0,0.0000,0
6817,1324.6113,20,20,1353.5562,28.9449,1.9707,26.9742,0,0.0000,0
6818,1324.9962,20,20,1353.5562,28.5600,1.5858,26.9742,0,0.0000,0
6819,1325.2387,20,20,1354.9010,29.6623,2.7789,26.8834,0,0.0000,0
6820,1325.3678,20,20,1354.9010,29.5332,2.6498,26.8834,0,0.0000,0
6821,1325.5118,20,20,1354.9010,29.3892,2.5058,26.8834,0,0.0000,0
6822,1326.2371,20,20,1354.9010,28.6639,1.7805,26.8834,0,0.0000,0
6823,1326.8988,20,20,1356.2784,29.3796,2.5100,26.8696,0,0.0000,0
6824,1326.9463,20,20,1356.2784,29.3321,2.4625,26.8696,0,0.0000,0
6825,1327.2731,20,20,1356.2784,29.0053,2.1357,26.8696,0,0.0000,0
6826,1327.3162,20,20,1356.2784,28.9622,2.0926,26.8696,0,0.0000,0
6827,1327.3633,20,20,1356.2784,28.9151,2.0455,26.8696,0,0.0000,0
6828,1327.5843,20,20,1356.2784,28.6941,1.8245,26.8696,0,0.0000,0
6829,1327.6861,20,20,1356.2784,28.5923,1.7227,26.8696,0,0.0000,0
6830,1328.2119,20,20,1357.6766,29.4647,2.5490,26.9157,0,0.0000,0
6831,1328.2302,20,20,1357.6766,29.4464,2.5307,26.9157,0,0.0000,0
6832,1328.3707,20,20,1357.6766,29.3059,2.3902,26.9157,0,0.0000,0
6833,1328.8623,20,20,1357.6766,28.8143,1.8986,26.9157,0,0.0000,0
6834,1329.3221,20,20,1357.6766,28.3545,1.4388,26.9157,0,0.0000,0
6835,1329.3554,20,20,1357.6766,28.3212,1.4055,26.9157,0,0.0000,0
6836,1329.4450,20,20,1359.0895,29.6445,2.6738,26.9707,0,0.0000,0
6837,1329.6342,20,20,1359.0895,29.4553,2.4846,26.9707,0,0.0000,0
6838,1329.6683,20,20,1359.0895,29.4212,2.4505,26.9707,0,0.0000,0
6839,1330.3433,20,20,1359.0895,28.7462,1.7755,26.9707,0,0.0000,0
6840,1330.8261,20,20,1360.5504,29.7243,2.6167,27.1077,0,0.0000,0
6841,1330.8619,20,20,1360.5504,29.6885,2.5809,27.1077,0,0.0000,0
6842,1330.8873,20,20,1360.5504,29.6631,2.5555,27.1077,0,0.0000,0
6843,1330.9048,20,20,1360.5504,29.6456,2.5380,27.1077,0,0.0000,0
6844,1331.3757,20,20,1360.5504,29.1747,2.0671,27.1077,0,0.0000,0
6845,1331.4179,20,20,1360.5504,29.1325,2.0249,27.1077,0,0.0000,0
6846,1331.5234,20,20,1360.5504,29.0270,1.9194,27.1077,0,0.0000,0
6847,1331.6403,20,20,1360.5504,28.9101,1.8025,27.1077,0,0.0000,0
6848,1331.8194,20,20,1360.5504,28.7310,1.6234,27.1077,0,0.0000,0
6849,1331.8340,20,20,1360.5504,28.7164,1.6088,27.1077,0,0.0000,0
6850,1331.8845,20,20,1360.5504,28.6659,1.5583,27.1077,0,0.0000,0
6851,1332.4101,20,20,1361.9554,29.5453,2.3816,27.1637,0,0.0000,0
6852,1332.8788,20,20,1361.9554,29.0766,1.9129,27.1637,0,0.0000,0
6853,1333.1769,20,20,1361.9554,28.7785,1.6148,27.1637,0,0.0000,0
6854,1333.1807,20,20,1361.9554,28.7747,1.6110,27.1637,0,0.0000,0
6855,1333.2584,20,20,1361.9554,28.6970,1.5333,27.1637,0,0.0000,0
6856,1333.4522,20,20,1363.3881,29.9359,2.6481,27.2878,0,0.0000,0
6857,1333.5153,20,20,1363.3881,29.8728,2.5850,27.2878,0,0.0000,0
6858,1333.9866,20,20,1363.3881,29.4015,2.1137,27.2878,0,0.0000,0
6859,1334.1836,20,20,1363.3881,29.2045,1.9167,27.2878,0,0.0000,0
6860,1334.1982,20,20,1363.3881,29.1899,1.9021,27.2878,0,0.0000,0
6861,1334.6682,20,20,1363.3881,28.7199,1.4321,27.2878,0,0.0000,0
6862,1335.2887,20,20,1364.8698,29.5811,2.0984,27.4827,0,0.0000,0
6863,1335.3046,20,20,1364.8698,29.5652,2.0825,27.4827,0,0.0000,0
6864,1335.4536,20,20,1364.8698,29.4162,1.9335,27.4827,0,0.0000,0
6865,1335.5245,20,20,1364.8698,29.3453,1.8626,27.4827,0,0.0000,0
6866,1335.6223,20,20,1364.8698,29.2475,1.7648,27.4827,0,0.0000,0
6867,1335.6612,20,20,1364.8698,29.2086,1.7259,27.4827,0,0.0000,0
6868,1335.8304,20,20,1364.8698,29.0394,1.5567,27.4827,0,0.0000,0
6869,1336.4519,20,20,1366.3557,29.9038,2.2064,27.6974,0,0.0000,0
6870,1336.5890,20,20,1366.3557,29.7667,2.0693,27.6974,0,0.0000,0
6871,1336.6059,20,20,1366.3557,29.7498,2.0524,27.6974,0,0.0000,0
6872,1336.7957,20,20,1366.3557,29.5600,1.8626,27.6974,0,0.0000,0
6873,1336.8772,20,20,1366.3557,29.4785,1.7811,27.6974,0,0.0000,0
6874,1337.2571,20,20,1366.3557,29.0986,1.4012,27.6974,0,0.0000,0
6875,1337.3689,20,20,1366.3557,28.9868,1.2894,27.6974,0,0.0000,0
6876,1337.4109,20,20,1367.8323,30.4214,2.5157,27.9058,0,0.0000,0
6877,1337.4525,20,20,1367.8323,30.3798,2.4741,27.9058,0,0.0000,0
6878,1337.7396,20,20,1367.8323,30.0927,2.1870,27.9058,0,0.0000,0
6879,1337.8002,20,20,1367.8323,30.0321,2.1264,27.9058,0,0.0000,0
6880,1338.0860,20,20,1367.8323,29.7463,1.8406,27.9058,0,0.0000,0
6881,1338.1312,20,20,1367.8323,29.7011,1.7954,27.9058,0,0.0000,0
6882,1338.2073,20,20,1367.8323,29.6250,1.7193,27.9058,0,0.0000,0
6883,1338.3301,20,20,1367.8323,29.5022,1.5965,27.9058,0,0.0000,0
6884,1338.8925,20,20,1369.3128,30.4203,2.3587,28.0616,0,0.0000,0
6885,1339.4188,20,20,1369.3128,29.8940,1.8324,28.0616,0,0.0000,0
6886,1339.4643,20,20,1369.3128,29.8485,1.7869,28.0616,0,0.0000,0
6887,1339.5513,20,20,1369.3128,29.7615,1.6999,28.0616,0,0.0000,0
6888,1339.5830,20,20,1369.3128,29.7298,1.6682,28.0616,0,0.0000,0
6889,1339.7228,20,20,1369.3128,29.5900,1.5284,28.0616,0,0.0000,0
6890,1339.8439,20,20,1369.3128,29.4689,1.4073,28.0616,0,0.0000,0
6891,1340.2969,20,20,1370.8038,30.5069,2.2513,28.2555,0,0.0000,0
6892,1340.8183,20,20,1370.8038,29.9855,1.7299,28.2555,0,0.0000,0
6893,1340.9132,20,20,1370.8038,29.8906,1.6350,28.2555,0,0.0000,0
6894,1341.0459,20,20,1370.8038,29.7579,1.5023,28.2555,0,0.0000,0
6895,1341.4901,20,20,1372.3450,30.8549,2.4119,28.4430,0,0.0000,0
6896,1341.8124,20,20,1372.3450,30.5326,2.0896,28.4430,0,0.0000,0
6897,1341.8131,20,20,1372.3450,30.5319,2.0889,28.4430,0,0.0000,0
6898,1341.8887,20,20,1372.3450,30.4563,2.0133,28.4430,0,0.0000,0
6899,1341.9961,20,20,1372.3450,30.3489,1.9059,28.4430,0,0.0000,0
6900,1342.0473,20,20,1372.3450,30.2977,1.8547,28.4430,0,0.0000,0
6901,1342.0910,20,20,1372.3450,30.2540,1.8110,28.4430,0,0.0000,0
6902,1342.0985,20,20,1372.3450,30.2465,1.8035,28.4430,0,0.0000,0
6903,1342.3007,20,20,1372.3450,30.0443,1.6013,28.4430,0,0.0000,0
6904,1342.3604,20,20,1372.3450,29.9846,1.5416,28.4430,0,0.0000,0
6905,1342.3709,20,20,1372.3450,29.9741,1.5311,28.4430,0,0.0000,0
6906,1342.4224,20,20,1372.3450,29.9226,1.4796,28.4430,0,0.0000,0
6907,1342.7399,20,20,1373.8261,31.0862,2.5353,28.5509,0,0.0000,0
6908,1343.1138,20,20,1373.8261,30.7123,2.1614,28.5509,0,0.0000,0
6909,1343.2432,20,20,1373.8261,30.5829,2.0320,28.5509,0,0.0000,0
6910,1343.3487,20,20,1373.8261,30.4774,1.9265,28.5509,0,0.0000,0
6911,1344.0958,20,20,1375.3302,31.2344,2.5328,28.7016,0,0.0000,0
6912,1344.1397,20,20,1375.3302,31.1905,2.4889,28.7016,0,0.0000,0
6913,1344.1872,20,20,1375.3302,31.1430,2.4414,28.7016,0,0.0000,0
6914,1344.2549,20,20,1375.3302,31.0753,2.3737,28.7016,0,0.0000,0
6915,1344.2921,20,20,1375.3302,31.0381,2.3365,28.7016,0,0.0000,0
6916,1344.3856,20,20,1375.3302,30.9446,2.2430,28.7016,0,0.0000,0
6917,1344.8596,20,20,1375.3302,30.4706,1.7690,28.7016,0,0.0000,0
6918,1345.0469,20,20,1375.3302,30.2833,1.5817,28.7016,0,0.0000,0
6919,1345.1510,20,20,1375.3302,30.1792,1.4776,28.7016,0,0.0000,0
6920,1345.6852,20,20,1376.8590,31.1738,2.3358,28.8379,0,0.0000,0
6921,1345.6950,20,20,1376.8590,31.1640,2.3260,28.8379,0,0.0000,0
6922,1345.7412,20,20,1376.8590,31.1178,2.2798,28.8379,0,0.0000,0
6923,1345.9049,20,20,1376.8590,30.9541,2.1161,28.8379,0,0.0000,0
6924,1346.0923,20,20,1376.8590,30.7667,1.9287,28.8379,0,0.0000,0
6925,1346.1002,20,20,1376.8590,30.7588,1.9208,28.8379,0,0.0000,0
6926,1346.2014,20,20,1376.8590,30.6576,1.8196,28.8379,0,0.0000,0
6927,1346.4067,20,20,1376.8590,30.4523,1.6143,28.8379,0,0.0000,0
6928,1346.6416,20,20,1378.4002,31.7586,2.7661,28.9925,0,0.0000,0
6929,1346.8409,20,20,1378.4002,31.5593,2.5668,28.9925,0,0.0000,0
6930,1346.9167,20,20,1378.4002,31.4835,2.4910,28.9925,0,0.0000,0
6931,1346.9359,20,20,1378.4002,31.4643,2.4718,28.9925,0,0.0000,0
6932,1347.0451,20,20,1378.4002,31.3551,2.3626,28.9925,0,0.0000,0
6933,1347.0722,20,20,1378.4002,31.3280,2.3355,28.9925,0,0.0000,0
6934,1347.6505,20,20,1378.4002,30.7497,1.7572,28.9925,0,0.0000,0
6935,1347.7769,20,20,1378.4002,30.6233,1.6308,28.9925,0,0.0000,0
6936,1347.8517,20,20,1378.4002,30.5485,1.5560,28.9925,0,0.0000,0
6937,1348.1367,20,20,1379.9347,31.7980,2.7111,29.0869,0,0.0000,0
6938,1348.2719,20,20,1379.9347,31.6628,2.5759,29.0869,0,0.0000,0
6939,1348.3446,20,20,1379.9347,31.5901,2.5032,29.0869,0,0.0000,0
6940,1348.6723,20,20,1379.9347,31.2624,2.1755,29.0869,0,0.0000,0
6941,1349.0681,20,20,1379.9347,30.8666,1.7797,29.0869,0,0.0000,0
6942,1349.2873,20,20,1379.9347,30.6474,1.5605,29.0869,0,0.0000,0
6943,1349.2967,20,20,1379.9347,30.6380,1.5511,29.0869,0,0.0000,0
6944,1349.4605,20,20,1381.5022,32.0417,2.7510,29.2907,0,0.0000,0
6945,1349.7431,20,20,1381.5022,31.7591,2.4684,29.2907,0,0.0000,0
6946,1349.7718,20,20,1381.5022,31.7304,2.4397,29.2907,0,0.0000,0
6947,1349.8227,20,20,1381.5022,31.6795,2.3888,29.2907,0,0.0000,0
6948,1350.2426,20,20,1381.5022,31.2596,1.9689,29.2907,0,0.0000,0
6949,1350.2466,20,20,1381.5022,31.2556,1.9649,29.2907,0,0.0000,0
6950,1350.5206,20,20,1381.5022,30.9816,1.6909,29.2907,0,0.0000,0
6951,1350.6464,20,20,1381.5022,30.8558,1.5651,29.2907,0,0.0000,0
6952,1350.7625,20,20,1381.5022,30.7397,1.4490,29.2907,0,0.0000,0
6953,1350.7639,20,20,1381.5022,30.7383,1.4476,29.2907,0,0.0000,0
6954,1351.0995,20,20,1383.0377,31.9382,2.4567,29.4814,0,0.0000,0
6955,1351.1869,20,20,1383.0377,31.8508,2.3693,29.4814,0,0.0000,0
6956,1351.3395,20,20,1383.0377,31.6982,2.2167,29.4814,0,0.0000,0
6957,1351.5613,20,20,1383.0377,31.4764,1.9949,29.4814,0,0.0000,0
6958,1351.7991,20,20,1383.0377,31.2386,1.7571,29.4814,0,0.0000,0
6959,1352.4115,20,20,1384.5991,32.1876,2.4895,29.6981,0,0.0000,0
6960,1352.5601,20,20,1384.5991,32.0390,2.3409,29.6981,0,0.0000,0
6961,1352.6602,20,20,1384.5991,31.9389,2.2408,29.6981,0,0.0000,0
6962,1353.2626,20,20,1384.5991,31.3365,1.6384,29.6981,0,0.0000,0
6963,1353.4641,20,20,1384.5991,31.1350,1.4369,29.6981,0,0.0000,0
6964,1353.5335,20,20,1384.5991,31.0656,1.3675,29.6981,0,0.0000,0
6965,1353.5601,20,20,1386.1938,32.6337,2.7183,29.9154,0,0.0000,0
6966,1353.9225,20,20,1386.1938,32.2713,2.3559,29.9154,0,0.0000,0
6967,1354.0107,20,20,1386.1938,32.1831,2.2677,29.9154,0,0.0000,0
6968,1354.2225,20,20,1386.1938,31.9713,2.0559,29.9154,0,0.0000,0
6969,1354.3473,20,20,1386.1938,31.8465,1.9311,29.9154,0,0.0000,0
6970,1354.3908,20,20,1386.1938,31.8030,1.8876,29.9154,0,0.0000,0
6971,1354.5713,20,20,1386.1938,31.6225,1.7071,29.9154,0,0.0000,0
6972,1354.5836,20,20,1386.1938,31.6102,1.6948,29.9154,0,0.0000,0
6973,1354.6881,20,20,1386.1938,31.5057,1.5903,29.9154,0,0.0000,0
6974,1354.8432,20,20,1386.1938,31.3506,1.4352,29.9154,0,0.0000,0
6975,1354.9555,20,20,1387.7635,32.8080,2.7211,30.0869,0,0.0000,0
6976,1355.2263,20,20,1387.7635,32.5372,2.4503,30.0869,0,0.0000,0
6977,1355.5714,20,20,1387.7635,32.1921,2.1052,30.0869,0,0.0000,0
6978,1355.8606,20,20,1387.7635,31.9029,1.8160,30.0869,0,0.0000,0
6979,1355.8684,20,20,1387.7635,31.8951,1.8082,30.0869,0,0.0000,0
6980,1355.9107,20,20,1387.7635,31.8528,1.7659,30.0869,0,0.0000,0
6981,1356.0615,20,20,1387.7635,31.7020,1.6151,30.0869,0,0.0000,0
6982,1356.5969,20,20,1389.3402,32.7433,2.4926,30.2507,0,0.0000,0
6983,1356.9502,20,20,1389.3402,32.3900,2.1393,30.2507,0,0.0000,0
6984,1357.3127,20,20,1389.3402,32.0275,1.7768,30.2507,0,0.0000,0
6985,1357.3835,20,20,1389.3402,31.9567,1.7060,30.2507,0,0.0000,0
6986,1357.4935,20,20,1389.3402,31.8467,1.5960,30.2507,0,0.0000,0
6987,1357.6183,20,20,1389.3402,31.7219,1.4712,30.2507,0,0.0000,0
6988,1357.6518,20,20,1389.3402,31.6884,1.4377,30.2507,0,0.0000,0
6989,1357.6580,20,20,1389.3402,31.6822,1.4315,30.2507,0,0.0000,0
6990,1358.2336,20,20,1390.9176,32.6840,2.3168,30.3672,0,0.0000,0
6991,1358.2876,20,20,1390.9176,32.6300,2.2628,30.3672,0,0.0000,0
6992,1358.3414,20,20,1390.9176,32.5762,2.2090,30.3672,0,0.0000,0
6993,1358.3585,20,20,1390.9176,32.5591,2.1919,30.3672,0,0.0000,0
6994,1358.8758,20,20,1390.9176,32.0418,1.6746,30.3672,0,0.0000,0
6995,1359.0458,20,20,1390.9176,31.8718,1.5046,30.3672,0,0.0000,0
6996,1359.2614,20,20,1392.5085,33.2471,2.6940,30.5531,0,0.0000,0
6997,1359.7370,20,20,1392.5085,32.7715,2.2184,30.5531,0,0.0000,0
6998,1359.8202,20,20,1392.5085,32.6883,2.1352,30.5531,0,0.0000,0
6999,1360.0107,20,20,1392.5085,32.4978,1.9447,30.5531,0,0.0000,0
7000,1360.0184,20,20,1392.5085,32.4901,1.9370,30.5531,0,0.0000,0
7001,1360.0590,20,20,1392.5085,32.4495,1.8964,30.5531,0,0.0000,0
7002,1360.4078,20,20,1392.5085,32.1007,1.5476,30.5531,0,0.0000,0
7003,1360.6933,20,20,1394.1131,33.4198,2.6948,30.7250,0,0.0000,0
7004,1360.7779,20,20,1394.1131,33.3352,2.6102,30.7250,0,0.0000,0
7005,1360.8707,20,20,1394.1131,33.2424,2.5174,30.7250,0,0.0000,0
7006,1361.0202,20,20,1394.1131,33.0929,2.3679,30.7250,0,0.0000,0
7007,1361.0203,20,20,1394.1131,33.0928,2.3678,30.7250,0,0.0000,0
7008,1361.0744,20,20,1394.1131,33.0387,2.3137,30.7250,0,0.0000,0
7009,1361.1202,20,20,1394.1131,32.9929,2.2679,30.7250,0,0.0000,0
7010,1361.1767,20,20,1394.1131,32.9364,2.2114,30.7250,0,0.0000,0
7011,1361.4982,20,20,1394.1131,32.6149,1.8899,30.7250,0,0.0000,0
7012,1361.5625,20,20,1394.1131,32.5506,1.8256,30.7250,0,0.0000,0
7013,1361.6042,20,20,1394.1131,32.5089,1.7839,30.7250,0,0.0000,0
7014,1361.7418,20,20,1394.1131,32.3713,1.6463,30.7250,0,0.0000,0
7015,1362.1353,20,20,1395.6796,33.5443,2.7345,30.8098,0,0.0000,0
7016,1362.1895,20,20,1395.6796,33.4901,2.6803,30.8098,0,0.0000,0
7017,1362.2055,20,20,1395.6796,33.4741,2.6643,30.8098,0,0.0000,0
7018,1362.2919,20,20,1395.6796,33.3877,2.5779,30.8098,0,0.0000,0
7019,1362.5619,20,20,1395.6796,33.1177,2.3079,30.8098,0,0.0000,0
7020,1362.7188,20,20,1395.6796,32.9608,2.1510,30.8098,0,0.0000,0
7021,1363.0516,20,20,1395.6796,32.6280,1.8182,30.8098,0,0.0000,0
7022,1363.6807,20,20,1397.2461,33.5654,2.6750,30.8904,0,0.0000,0
7023,1363.9893,20,20,1397.2461,33.2568,2.3664,30.8904,0,0.0000,0
7024,1364.1708,20,20,1397.2461,33.0753,2.1849,30.8904,0,0.0000,0
7025,1364.3041,20,20,1397.2461,32.9420,2.0516,30.8904,0,0.0000,0
7026,1364.3121,20,20,1397.2461,32.9340,2.0436,30.8904,0,0.0000,0
7027,1365.1269,20,20,1398.8520,33.7251,2.7054,31.0197,0,0.0000,0
7028,1365.2218,20,20,1398.8520,33.6302,2.6105,31.0197,0,0.0000,0
7029,1365.2541,20,20,1398.8520,33.5979,2.5782,31.0197,0,0.0000,0
7030,1365.4696,20,20,1398.8520,33.3824,2.3627,31.0197,0,0.0000,0
7031,1365.5352,20,20,1398.8520,33.3168,2.2971,31.0197,0,0.0000,0
7032,1365.7080,20,20,1398.8520,33.1440,2.1243,31.0197,0,0.0000,0
7033,1365.8813,20,20,1398.8520,32.9707,1.9510,31.0197,0,0.0000,0
7034,1365.9970,20,20,1398.8520,32.8550,1.8353,31.0197,0,0.0000,0
7035,1366.3516,20,20,1398.8520,32.5004,1.4807,31.0197,0,0.0000,0
7036,1366.4120,20,20,1400.4457,34.0337,2.9008,31.1330,0,0.0000,0
7037,1366.5287,20,20,1400.4457,33.9170,2.7841,31.1330,0,0.0000,0
7038,1366.6800,20,20,1400.4457,33.7657,2.6328,31.1330,0,0.0000,0
7039,1366.8936,20,20,1400.4457,33.5521,2.4192,31.1330,0,0.0000,0
7040,1367.1941,20,20,1400.4457,33.2516,2.1187,31.1330,0,0.0000,0
7041,1367.2925,20,20,1400.4457,33.1532,2.0203,31.1330,0,0.0000,0
7042,1367.4962,20,20,1400.4457,32.9495,1.8166,31.1330,0,0.0000,0
7043,1367.5282,20,20,1400.4457,32.9175,1.7846,31.1330,0,0.0000,0
7044,1368.0572,20,20,1402.0468,33.9896,2.7466,31.2430,0,0.0000,0
7045,1368.1519,20,20,1402.0468,33.8949,2.6519,31.2430,0,0.0000,0
7046,1368.4083,20,20,1402.0468,33.6385,2.3955,31.2430,0,0.0000,0
7047,1368.4123,20,20,1402.0468,33.6345,2.3915,31.2430,0,0.0000,0
7048,1368.4573,20,20,1402.0468,33.5895,2.3465,31.2430,0,0.0000,0
7049,1368.5882,20,20,1402.0468,33.4586,2.2156,31.2430,0,0.0000,0
7050,1369.0011,20,20,1402.0468,33.0457,1.8027,31.2430,0,0.0000,0
7051,1369.1480,20,20,1402.0468,32.8988,1.6558,31.2430,0,0.0000,0
7052,1369.6691,20,20,1403.6690,33.9999,2.6759,31.3240,0,0.0000,0
7053,1369.7988,20,20,1403.6690,33.8702,2.5462,31.3240,0,0.0000,0
7054,1369.9310,20,20,1403.6690,33.7380,2.4140,31.3240,0,0.0000,0
7055,1369.9560,20,20,1403.6690,33.7130,2.3890,31.3240,0,0.0000,0
7056,1370.2742,20,20,1403.6690,33.3948,2.0708,31.3240,0,0.0000,0
7057,1370.3298,20,20,1403.6690,33.3392,2.0152,31.3240,0,0.0000,0
7058,1370.7805,20,20,1403.6690,32.8885,1.5645,31.3240,0,0.0000,0
7059,1371.2545,20,20,1405.2861,34.0316,2.5716,31.4600,0,0.0000,0
7060,1371.8172,20,20,1405.2861,33.4689,2.0089,31.4600,0,0.0000,0
7061,1371.9613,20,20,1405.2861,33.3248,1.8648,31.4600,0,0.0000,0
7062,1372.1829,20,20,1405.2861,33.1032,1.6432,31.4600,0,0.0000,0
7063,1372.4785,20,20,1406.9368,34.4583,2.8517,31.6066,0,0.0000,0
7064,1372.5060,20,20,1406.9368,34.4308,2.8242,31.6066,0,0.0000,0
7065,1372.6861,20,20,1406.9368,34.2507,2.6441,31.6066,0,0.0000,0
7066,1372.6930,20,20,1406.9368,34.2438,2.6372,31.6066,0,0.0000,0
7067,1372.8279,20,20,1406.9368,34.1089,2.5023,31.6066,0,0.0000,0
7068,1372.8609,20,20,1406.9368,34.0759,2.4693,31.6066,0,0.0000,0
7069,1372.9005,20,20,1406.9368,34.0363,2.4297,31.6066,0,0.0000,0
7070,1372.9896,20,20,1406.9368,33.9472,2.3406,31.6066,0,0.0000,0
7071,1373.1007,20,20,1406.9368,33.8361,2.2295,31.6066,0,0.0000,0
7072,1373.2920,20,20,1406.9368,33.6448,2.0382,31.6066,0,0.0000,0
7073,1373.3072,20,20,1406.9368,33.6296,2.0230,31.6066,0,0.0000,0
7074,1373.4446,20,20,1406.9368,33.4922,1.8856,31.6066,0,0.0000,0
7075,1373.4841,20,20,1406.9368,33.4527,1.8461,31.6066,0,0.0000,0
7076,1373.6514,20,20,1406.9368,33.2854,1.6788,31.6066,0,0.0000,0
7077,1373.8503,20,20,1408.5170,34.6667,3.0087,31.6581,0,0.0000,0
7078,1374.0098,20,20,1408.5170,34.5072,2.8492,31.6581,0,0.0000,0
7079,1374.2727,20,20,1408.5170,34.2443,2.5863,31.6581,0,0.0000,0
7080,1374.3529,20,20,1408.5170,34.1641,2.5061,31.6581,0,0.0000,0
7081,1374.6369,20,20,1408.5170,33.8801,2.2221,31.6581,0,0.0000,0
7082,1374.7481,20,20,1408.5170,33.7689,2.1109,31.6581,0,0.0000,0
7083,1374.8779,20,20,1408.5170,33.6391,1.9811,31.6581,0,0.0000,0
7084,1375.0827,20,20,1408.5170,33.4343,1.7763,31.6581,0,0.0000,0
7085,1375.0863,20,20,1408.5170,33.4307,1.7727,31.6581,0,0.0000,0
7086,1375.2944,20,20,1408.5170,33.2226,1.5646,31.6581,0,0.0000,0
7087,1375.4834,20,20,1410.0778,34.5944,2.9168,31.6776,0,0.0000,0
7088,1375.5561,20,20,1410.0778,34.5217,2.8441,31.6776,0,0.0000,0
7089,1375.5737,20,20,1410.0778,34.5041,2.8265,31.6776,0,0.0000,0
7090,1375.5924,20,20,1410.0778,34.4854,2.8078,31.6776,0,0.0000,0
7091,1376.0957,20,20,1410.0778,33.9821,2.3045,31.6776,0,0.0000,0
7092,1376.3249,20,20,1410.0778,33.7529,2.0753,31.6776,0,0.0000,0
7093,1376.3515,20,20,1410.0778,33.7263,2.0487,31.6776,0,0.0000,0
7094,1376.4380,20,20,1410.0778,33.6398,1.9622,31.6776,0,0.0000,0
7095,1376.6141,20,20,1410.0778,33.4637,1.7861,31.6776,0,0.0000,0
7096,1376.9680,20,20,1411.6050,34.6370,2.9667,31.6702,0,0.0000,0
7097,1376.9768,20,20,1411.6050,34.6282,2.9579,31.6702,0,0.0000,0
7098,1377.0297,20,20,1411.6050,34.5753,2.9050,31.6702,0,0.0000,0
7099,1377.4621,20,20,1411.6050,34.1429,2.4726,31.6702,0,0.0000,0
7100,1377.4639,20,20,1411.6050,34.1411,2.4708,31.6702,0,0.0000,0
7101,1377.5080,20,20,1411.6050,34.0970,2.4267,31.6702,0,0.0000,0
7102,1378.1344,20,20,1411.6050,33.4706,1.8003,31.6702,0,0.0000,0
7103,1378.3208,20,20,1411.6050,33.2842,1.6139,31.6702,0,0.0000,0
7104,1378.3802,20,20,1411.6050,33.2248,1.5545,31.6702,0,0.0000,0
7105,1378.3938,20,20,1411.6050,33.2112,1.5409,31.6702,0,0.0000,0
7106,1378.3994,20,20,1411.6050,33.2056,1.5353,31.6702,0,0.0000,0
7107,1378.4545,20,20,1413.1248,34.6703,3.0477,31.6226,0,0.0000,0
7108,1378.8727,20,20,1413.1248,34.2521,2.6295,31.6226,0,0.0000,0
7109,1378.9781,20,20,1413.1248,34.1467,2.5241,31.6226,0,0.0000,0
7110,1379.2279,20,20,1413.1248,33.8969,2.2743,31.6226,0,0.0000,0
7111,1379.7190,20,20,1413.1248,33.4058,1.7832,31.6226,0,0.0000,0
7112,1379.8218,20,20,1413.1248,33.3030,1.6804,31.6226,0,0.0000,0
7113,1379.8634,20,20,1413.1248,33.2614,1.6388,31.6226,0,0.0000,0
7114,1380.0062,20,20,1414.6567,34.6505,3.0315,31.6190,0,0.0000,0
7115,1380.4742,20,20,1414.6567,34.1825,2.5635,31.6190,0,0.0000,0
