time,req_id,current_decode_position,memory_freed,running_count_same_position,total_running_count
5897.9338,30101,0,20,20,330
5897.9338,30102,0,20,19,329
5901.1281,30099,0,20,28,330
5901.1281,30100,0,20,27,329
5901.1281,30101,0,20,26,328
5901.1281,30102,0,20,25,327
6843.5018,34949,0,20,15,322
6843.5018,34950,0,20,14,321
6843.5018,34951,0,20,13,320
6843.5018,34952,0,20,12,319
6987.1911,35708,0,20,17,333
6999.9170,35769,0,20,19,333
6999.9170,35770,0,20,18,332
6999.9170,35771,0,20,17,331
6999.9170,35772,0,20,16,330
6999.9170,35773,0,20,15,329
6999.9170,35774,0,20,14,328
6999.9170,35775,0,20,13,327
6999.9170,35776,0,20,12,326
6999.9170,35777,0,20,11,325
6999.9170,35778,0,20,10,324
6999.9170,35779,0,20,9,323
6999.9170,35766,0,20,22,336
6999.9170,35767,0,20,21,335
6999.9170,35768,0,20,20,334
6999.9170,35763,0,20,25,339
6999.9170,35764,0,20,24,338
6999.9170,35765,0,20,23,337
7003.1094,35769,0,20,27,333
7003.1094,35770,0,20,26,332
7003.1094,35771,0,20,25,331
7003.1094,35772,0,20,24,330
7003.1094,35773,0,20,23,329
7003.1094,35774,0,20,22,328
7003.1094,35775,0,20,21,327
7003.1094,35776,0,20,20,326
7003.1094,35777,0,20,19,325
7003.1094,35778,0,20,18,324
7003.1094,35779,0,20,17,323
7003.1094,35766,0,20,30,336
7003.1094,35767,0,20,29,335
7003.1094,35768,0,20,28,334
7003.1094,35763,0,20,33,339
7003.1094,35764,0,20,32,338
7003.1094,35765,0,20,31,337
7006.3025,35769,0,20,35,337
7006.3025,35770,0,20,34,336
7006.3025,35771,0,20,33,335
7006.3025,35772,0,20,32,334
7006.3025,35773,0,20,31,333
7006.3025,35774,0,20,30,332
7006.3025,35775,0,20,29,331
7006.3025,35776,0,20,28,330
7006.3025,35777,0,20,27,329
7006.3025,35778,0,20,26,328
7006.3025,35779,0,20,25,327
7006.3025,35766,0,20,38,340
7006.3025,35767,0,20,37,339
7006.3025,35768,0,20,36,338
7006.3025,35763,0,20,41,343
7006.3025,35764,0,20,40,342
7006.3025,35765,0,20,39,341
7009.4975,35769,0,20,23,335
7009.4975,35770,0,20,22,334
7009.4975,35771,0,20,21,333
7009.4975,35772,0,20,20,332
7009.4975,35773,0,20,19,331
7009.4975,35774,0,20,18,330
7009.4975,35775,0,20,17,329
7009.4975,35776,0,20,16,328
7009.4975,35777,0,20,15,327
7009.4975,35778,0,20,14,326
7009.4975,35779,0,20,13,325
7009.4975,35766,0,20,26,338
7009.4975,35767,0,20,25,337
7009.4975,35768,0,20,24,336
7009.4975,35763,0,20,29,341
7009.4975,35764,0,20,28,340
7009.4975,35765,0,20,27,339
7012.6938,35769,0,20,27,335
7012.6938,35770,0,20,26,334
7012.6938,35771,0,20,25,333
7012.6938,35772,0,20,24,332
7012.6938,35773,0,20,23,331
7012.6938,35774,0,20,22,330
7012.6938,35775,0,20,21,329
7012.6938,35776,0,20,20,328
7012.6938,35777,0,20,19,327
7012.6938,35778,0,20,18,326
7012.6938,35779,0,20,17,325
7012.6938,35766,0,20,30,338
7012.6938,35767,0,20,29,337
7012.6938,35768,0,20,28,336
7012.6938,35763,0,20,33,341
7012.6938,35764,0,20,32,340
7012.6938,35765,0,20,31,339
7015.8914,35769,0,20,24,333
7015.8914,35770,0,20,23,332
7015.8914,35771,0,20,22,331
7015.8914,35772,0,20,21,330
7015.8914,35773,0,20,20,329
7015.8914,35774,0,20,19,328
7015.8914,35775,0,20,18,327
7015.8914,35776,0,20,17,326
7015.8914,35777,0,20,16,325
7015.8914,35778,0,20,15,324
7015.8914,35779,0,20,14,323
7015.8914,35766,0,20,27,336
7015.8914,35767,0,20,26,335
7015.8914,35768,0,20,25,334
7015.8914,35763,0,20,30,339
7015.8914,35764,0,20,29,338
7015.8914,35765,0,20,28,337
7019.0832,35766,0,20,24,328
7019.0832,35767,0,20,23,327
7019.0832,35768,0,20,22,326
7019.0832,35763,0,20,27,331
7019.0832,35764,0,20,26,330
7019.0832,35765,0,20,25,329
7022.2830,35763,0,20,21,329
7022.2830,35764,0,20,20,328
7022.2830,35765,0,20,19,327
7025.4847,35896,0,20,17,330
7025.4847,35897,0,20,16,329
7025.4847,35898,0,20,15,328
7025.4847,35899,0,20,14,327
7025.4847,35900,0,20,13,326
7025.4847,35901,0,20,12,325
7025.4847,35902,0,20,11,324
7025.4847,35903,0,20,10,323
7025.4847,35763,0,20,22,335
7025.4847,35764,0,20,21,334
7025.4847,35765,0,20,20,333
7025.4847,35894,0,20,19,332
7025.4847,35895,0,20,18,331
7028.6806,35896,0,20,33,336
7028.6806,35897,0,20,32,335
7028.6806,35898,0,20,31,334
7028.6806,35899,0,20,30,333
7028.6806,35900,0,20,29,332
7028.6806,35901,0,20,28,331
7028.6806,35902,0,20,27,330
7028.6806,35903,0,20,26,329
7028.6806,35913,0,20,25,328
7028.6806,35914,0,20,24,327
7028.6806,35915,0,20,23,326
7028.6806,35763,0,20,38,341
7028.6806,35764,0,20,37,340
7028.6806,35765,0,20,36,339
7028.6806,35894,0,20,35,338
7028.6806,35895,0,20,34,337
7031.8782,35938,0,20,18,326
7031.8782,35896,0,20,29,337
7031.8782,35897,0,20,28,336
7031.8782,35898,0,20,27,335
7031.8782,35899,0,20,26,334
7031.8782,35900,0,20,25,333
7031.8782,35901,0,20,24,332
7031.8782,35902,0,20,23,331
7031.8782,35903,0,20,22,330
7031.8782,35913,0,20,21,329
7031.8782,35914,0,20,20,328
7031.8782,35915,0,20,19,327
7031.8782,35763,0,20,34,342
7031.8782,35764,0,20,33,341
7031.8782,35765,0,20,32,340
7031.8782,35894,0,20,31,339
7031.8782,35895,0,20,30,338
7035.0710,35896,0,20,25,335
7035.0710,35897,0,20,24,334
7035.0710,35898,0,20,23,333
7035.0710,35899,0,20,22,332
7035.0710,35900,0,20,21,331
7035.0710,35901,0,20,20,330
7035.0710,35902,0,20,19,329
7035.0710,35903,0,20,18,328
7035.0710,35913,0,20,17,327
7035.0710,35914,0,20,16,326
7035.0710,35915,0,20,15,325
7035.0710,35763,0,20,30,340
7035.0710,35764,0,20,29,339
7035.0710,35765,0,20,28,338
7035.0710,35894,0,20,27,337
7035.0710,35895,0,20,26,336
7038.2650,35763,0,20,31,334
7038.2650,35764,0,20,30,333
7038.2650,35765,0,20,29,332
7038.2650,35894,0,20,28,331
7038.2650,35895,0,20,27,330
7065.9246,36089,0,20,29,331
7065.9246,36090,0,20,28,330
7065.9246,36091,0,20,27,329
7065.9246,36092,0,20,26,328
7065.9246,36093,0,20,25,327
7065.9246,36094,0,20,24,326
7065.9246,36095,0,20,23,325
7078.5821,36161,0,20,17,326
7155.2680,36550,0,20,32,331
7161.6119,36550,0,20,28,330
7161.6119,36582,0,20,27,329
7161.6119,36583,0,20,26,328
7161.6119,36584,0,20,25,327
7171.1959,36639,0,20,14,326
7177.5651,36639,0,20,43,334
7177.5651,36653,0,20,42,333
7177.5651,36654,0,20,41,332
7177.5651,36655,0,20,40,331
7177.5651,36656,0,20,39,330
7177.5651,36657,0,20,38,329
7177.5651,36658,0,20,37,328
7180.7640,36700,0,20,16,329
7180.7640,36701,0,20,15,328
7180.7640,36702,0,20,14,327
7180.7640,36703,0,20,13,326
7180.7640,36704,0,20,12,325
7180.7640,36639,0,20,28,341
7180.7640,36653,0,20,27,340
7180.7640,36654,0,20,26,339
7180.7640,36655,0,20,25,338
7180.7640,36656,0,20,24,337
7180.7640,36657,0,20,23,336
7180.7640,36658,0,20,22,335
7180.7640,36695,0,20,21,334
7180.7640,36696,0,20,20,333
7180.7640,36697,0,20,19,332
7180.7640,36698,0,20,18,331
7180.7640,36699,0,20,17,330
7183.9577,36639,0,20,34,339
7183.9577,36653,0,20,33,338
7183.9577,36654,0,20,32,337
7183.9577,36655,0,20,31,336
7183.9577,36656,0,20,30,335
7183.9577,36657,0,20,29,334
7183.9577,36658,0,20,28,333
7183.9577,36695,0,20,27,332
7183.9577,36696,0,20,26,331
7183.9577,36697,0,20,25,330
7183.9577,36698,0,20,24,329
7183.9577,36699,0,20,23,328
7190.3339,36753,0,20,15,334
7190.3339,36754,0,20,14,333
7190.3339,36755,0,20,13,332
7190.3339,36756,0,20,12,331
7190.3339,36757,0,20,11,330
7193.5299,36753,0,20,23,337
7193.5299,36754,0,20,22,336
7193.5299,36755,0,20,21,335
7193.5299,36756,0,20,20,334
7193.5299,36757,0,20,19,333
7193.5299,36768,0,20,18,332
7193.5299,36769,0,20,17,331
7193.5299,36770,0,20,16,330
7193.5299,36771,0,20,15,329
7203.0720,36808,0,20,32,337
7203.0720,36809,0,20,31,336
7203.0720,36810,0,20,30,335
7203.0720,36811,0,20,29,334
7203.0720,36812,0,20,28,333
7225.3637,36917,0,20,33,328
7225.3637,36918,0,20,32,327
