time,position_0
1731.3937,0.015277566982735991
1737.5834,0.024099883855981417
5770.0447,0.020615892676233965
5776.3659,0.023900113573826515
5782.5946,0.02667140825035562
7004.7662,0.019438869780025108
7014.1036,0.02354571359818098
