time,batch_id,event,req_id,decode_position,memory_change,gpu_memory_after
1202.2831,2737,completion,6043,0,0,3894
1202.2831,2737,completion,6044,0,0,3894
1202.2831,2737,completion,6045,0,0,3894
1202.2831,2737,completion,6046,0,0,3894
1202.2831,2737,completion,6047,0,0,3894
1202.2831,2737,arrival,6183,0,0,3894
1202.2831,2737,arrival,6184,0,0,3894
1202.2831,2737,arrival,6185,0,0,3894
1202.2831,2737,arrival,6186,0,0,3894
1202.2831,2737,arrival,6187,0,0,3894
1203.5754,2738,completion,6048,0,0,4009
1203.5754,2738,completion,6049,0,0,4009
1203.5754,2738,completion,6050,0,0,4009
1203.5754,2738,arrival,6188,0,0,4009
1203.5754,2738,arrival,6189,0,0,4009
1203.5754,2738,arrival,6190,0,0,4009
1203.5754,2738,arrival,6191,0,0,4009
1203.5754,2738,arrival,6192,0,0,4009
1204.9051,2739,completion,6051,0,0,4006
1204.9051,2739,completion,6052,0,0,4006
1204.9051,2739,completion,6053,0,0,4006
1204.9051,2739,completion,6054,0,0,4006
1204.9051,2739,completion,6055,0,0,4006
1204.9051,2739,completion,6056,0,0,4006
1204.9051,2739,arrival,6193,0,0,4006
1204.9051,2739,arrival,6194,0,0,4006
1204.9051,2739,arrival,6195,0,0,4006
1204.9051,2739,arrival,6196,0,0,4006
1204.9051,2739,arrival,6197,0,0,4006
1204.9051,2739,arrival,6198,0,0,4006
1204.9051,2739,arrival,6199,0,0,4006
1204.9051,2739,arrival,6200,0,0,4006
1204.9051,2739,arrival,6201,0,0,4006
1206.2335,2740,completion,6057,0,0,4082
1206.2335,2740,completion,6058,0,0,4082
1206.2335,2740,completion,6059,0,0,4082
1206.2335,2740,completion,6060,0,0,4082
1206.2335,2740,completion,6061,0,0,4082
1206.2335,2740,completion,6062,0,0,4082
1206.2335,2740,arrival,6202,0,0,4082
1206.2335,2740,arrival,6203,0,0,4082
1206.2335,2740,arrival,6204,0,0,4082
1206.2335,2740,arrival,6205,0,0,4082
1206.2335,2740,arrival,6206,0,0,4082
1206.2335,2740,arrival,6207,0,0,4082
1206.2335,2740,arrival,6208,0,0,4082
1207.5872,2741,completion,6063,0,0,4081
1207.5872,2741,completion,6064,0,0,4081
1207.5872,2741,completion,6065,0,0,4081
1207.5872,2741,completion,6066,0,0,4081
1207.5872,2741,completion,6067,0,0,4081
1207.5872,2741,completion,6068,0,0,4081
1207.5872,2741,completion,6069,0,0,4081
1207.5872,2741,arrival,6209,0,0,4081
1207.5872,2741,arrival,6210,0,0,4081
1207.5872,2741,arrival,6211,0,0,4081
1207.5872,2741,arrival,6212,0,0,4081
1207.5872,2741,arrival,6213,0,0,4081
1207.5872,2741,arrival,6214,0,0,4081
1207.5872,2741,arrival,6215,0,0,4081
1207.5872,2741,arrival,6216,0,0,4081
1207.5872,2741,arrival,6217,0,0,4081
1207.5872,2741,arrival,6218,0,0,4081
1207.5872,2741,arrival,6219,0,0,4081
1208.9406,2742,completion,6070,0,0,4000
1208.9406,2742,completion,6071,0,0,4000
1208.9406,2742,completion,6072,0,0,4000
1208.9406,2742,completion,6073,0,0,4000
1208.9406,2742,completion,6074,0,0,4000
1208.9406,2742,completion,6075,0,0,4000
1208.9406,2742,completion,6076,0,0,4000
1208.9406,2742,completion,6077,0,0,4000
1208.9406,2742,completion,6078,0,0,4000
1208.9406,2742,completion,6079,0,0,4000
1208.9406,2742,completion,6080,0,0,4000
1208.9406,2742,arrival,6220,0,0,4000
1208.9406,2742,arrival,6221,0,0,4000
1208.9406,2742,arrival,6222,0,0,4000
1208.9406,2742,arrival,6223,0,0,4000
1208.9406,2742,arrival,6224,0,0,4000
1208.9406,2742,arrival,6225,0,0,4000
1208.9406,2742,arrival,6226,0,0,4000
1210.2681,2743,completion,6081,0,0,4039
1210.2681,2743,completion,6082,0,0,4039
1210.2681,2743,completion,6083,0,0,4039
1210.2681,2743,completion,6084,0,0,4039
1210.2681,2743,completion,6085,0,0,4039
1210.2681,2743,completion,6086,0,0,4039
1210.2681,2743,arrival,6227,0,0,4039
1210.2681,2743,arrival,6228,0,0,4039
1210.2681,2743,arrival,6229,0,0,4039
1210.2681,2743,arrival,6230,0,0,4039
1210.2681,2743,arrival,6231,0,0,4039
1211.6084,2744,completion,6087,0,0,3959
1211.6084,2744,completion,6088,0,0,3959
1211.6084,2744,completion,6089,0,0,3959
1211.6084,2744,completion,6090,0,0,3959
1211.6084,2744,completion,6091,0,0,3959
1211.6084,2744,completion,6092,0,0,3959
1211.6084,2744,completion,6093,0,0,3959
1211.6084,2744,completion,6094,0,0,3959
1211.6084,2744,arrival,6232,0,0,3959
1211.6084,2744,arrival,6233,0,0,3959
1211.6084,2744,arrival,6234,0,0,3959
1211.6084,2744,arrival,6235,0,0,3959
1211.6084,2744,arrival,6236,0,0,3959
1211.6084,2744,arrival,6237,0,0,3959
1212.9221,2745,completion,6095,0,0,3976
1212.9221,2745,completion,6096,0,0,3976
1212.9221,2745,completion,6097,0,0,3976
1212.9221,2745,completion,6098,0,0,3976
1212.9221,2745,completion,6099,0,0,3976
1212.9221,2745,completion,6100,0,0,3976
1212.9221,2745,arrival,6238,0,0,3976
1212.9221,2745,arrival,6239,0,0,3976
1212.9221,2745,arrival,6240,0,0,3976
1212.9221,2745,arrival,6241,0,0,3976
1212.9221,2745,arrival,6242,0,0,3976
1214.2413,2746,completion,6101,0,0,3893
1214.2413,2746,completion,6102,0,0,3893
1214.2413,2746,completion,6103,0,0,3893
1214.2413,2746,completion,6104,0,0,3893
1214.2413,2746,completion,6105,0,0,3893
1214.2413,2746,completion,6106,0,0,3893
1214.2413,2746,completion,6107,0,0,3893
1214.2413,2746,completion,6108,0,0,3893
1214.2413,2746,arrival,6243,0,0,3893
1214.2413,2746,arrival,6244,0,0,3893
1214.2413,2746,arrival,6245,0,0,3893
1214.2413,2746,arrival,6246,0,0,3893
1214.2413,2746,arrival,6247,0,0,3893
1214.2413,2746,arrival,6248,0,0,3893
1214.2413,2746,arrival,6249,0,0,3893
1215.5329,2747,completion,6109,0,0,4047
1215.5329,2747,completion,6110,0,0,4047
1215.5329,2747,completion,6111,0,0,4047
1215.5329,2747,arrival,6250,0,0,4047
1215.5329,2747,arrival,6251,0,0,4047
1215.5329,2747,arrival,6252,0,0,4047
1215.5329,2747,arrival,6253,0,0,4047
1215.5329,2747,arrival,6254,0,0,4047
1215.5329,2747,arrival,6255,0,0,4047
1215.5329,2747,arrival,6256,0,0,4047
1215.5329,2747,arrival,6257,0,0,4047
1215.5329,2747,arrival,6258,0,0,4047
1215.5329,2747,arrival,6259,0,0,4047
1215.5329,2747,arrival,6260,0,0,4047
1216.8751,2748,completion,6112,0,0,4205
1216.8751,2748,completion,6113,0,0,4205
1216.8751,2748,completion,6114,0,0,4205
1216.8751,2748,completion,6115,0,0,4205
1216.8751,2748,completion,6116,0,0,4205
1216.8751,2748,arrival,6261,0,0,4205
1216.8751,2748,arrival,6262,0,0,4205
1216.8751,2748,arrival,6263,0,0,4205
1218.2698,2749,completion,6117,0,0,4169
1218.2698,2749,completion,6118,0,0,4169
1218.2698,2749,completion,6119,0,0,4169
1218.2698,2749,completion,6120,0,0,4169
1218.2698,2749,completion,6121,0,0,4169
1218.2698,2749,completion,6122,0,0,4169
1218.2698,2749,arrival,6264,0,0,4169
1218.2698,2749,arrival,6265,0,0,4169
1218.2698,2749,arrival,6266,0,0,4169
1218.2698,2749,arrival,6267,0,0,4169
1218.2698,2749,arrival,6268,0,0,4169
1218.2698,2749,arrival,6269,0,0,4169
1218.2698,2749,arrival,6270,0,0,4169
1219.6520,2750,completion,6123,0,0,4410
1219.6520,2750,arrival,6271,0,0,4410
1219.6520,2750,arrival,6272,0,0,4410
1219.6520,2750,arrival,6273,0,0,4410
1219.6520,2750,arrival,6274,0,0,4410
1219.6520,2750,arrival,6275,0,0,4410
1219.6520,2750,arrival,6276,0,0,4410
1219.6520,2750,arrival,6277,0,0,4410
1221.1132,2751,completion,6124,0,0,4257
1221.1132,2751,completion,6125,0,0,4257
1221.1132,2751,completion,6126,0,0,4257
1221.1132,2751,completion,6127,0,0,4257
1221.1132,2751,completion,6128,0,0,4257
1221.1132,2751,completion,6129,0,0,4257
1221.1132,2751,completion,6130,0,0,4257
1221.1132,2751,completion,6131,0,0,4257
1221.1132,2751,completion,6132,0,0,4257
1221.1132,2751,completion,6133,0,0,4257
1221.1132,2751,completion,6134,0,0,4257
1221.1132,2751,arrival,6278,0,0,4257
1221.1132,2751,arrival,6279,0,0,4257
1221.1132,2751,arrival,6280,0,0,4257
1221.1132,2751,arrival,6281,0,0,4257
1221.1132,2751,arrival,6282,0,0,4257
1221.1132,2751,arrival,6283,0,0,4257
1221.1132,2751,arrival,6284,0,0,4257
1222.5242,2752,completion,6135,0,0,4340
1222.5242,2752,completion,6136,0,0,4340
1222.5242,2752,completion,6137,0,0,4340
1222.5242,2752,completion,6138,0,0,4340
1222.5242,2752,completion,6139,0,0,4340
1222.5242,2752,arrival,6285,0,0,4340
1222.5242,2752,arrival,6286,0,0,4340
1222.5242,2752,arrival,6287,0,0,4340
1222.5242,2752,arrival,6288,0,0,4340
1222.5242,2752,arrival,6289,0,0,4340
1222.5242,2752,arrival,6290,0,0,4340
1223.9624,2753,completion,6140,0,0,4325
1223.9624,2753,completion,6141,0,0,4325
1223.9624,2753,completion,6142,0,0,4325
1223.9624,2753,completion,6143,0,0,4325
1223.9624,2753,completion,6144,0,0,4325
1223.9624,2753,completion,6145,0,0,4325
1223.9624,2753,completion,6146,0,0,4325
1223.9624,2753,arrival,6291,0,0,4325
1223.9624,2753,arrival,6292,0,0,4325
1223.9624,2753,arrival,6293,0,0,4325
1223.9624,2753,arrival,6294,0,0,4325
1225.3955,2754,completion,6147,0,0,4189
1225.3955,2754,completion,6148,0,0,4189
1225.3955,2754,completion,6149,0,0,4189
1225.3955,2754,completion,6150,0,0,4189
1225.3955,2754,completion,6151,0,0,4189
1225.3955,2754,completion,6152,0,0,4189
1225.3955,2754,completion,6153,0,0,4189
1225.3955,2754,completion,6154,0,0,4189
1225.3955,2754,completion,6155,0,0,4189
1225.3955,2754,arrival,6295,0,0,4189
1225.3955,2754,arrival,6296,0,0,4189
1225.3955,2754,arrival,6297,0,0,4189
1225.3955,2754,arrival,6298,0,0,4189
1225.3955,2754,arrival,6299,0,0,4189
1225.3955,2754,arrival,6300,0,0,4189
1225.3955,2754,arrival,6301,0,0,4189
1225.3955,2754,arrival,6302,0,0,4189
1225.3955,2754,arrival,6303,0,0,4189
1226.7835,2755,completion,6156,0,0,4148
1226.7835,2755,completion,6157,0,0,4148
1226.7835,2755,completion,6158,0,0,4148
1226.7835,2755,completion,6159,0,0,4148
1226.7835,2755,completion,6160,0,0,4148
1226.7835,2755,completion,6161,0,0,4148
1226.7835,2755,completion,6162,0,0,4148
1226.7835,2755,completion,6163,0,0,4148
1226.7835,2755,completion,6164,0,0,4148
1226.7835,2755,arrival,6304,0,0,4148
1226.7835,2755,arrival,6305,0,0,4148
1226.7835,2755,arrival,6306,0,0,4148
1226.7835,2755,arrival,6307,0,0,4148
1226.7835,2755,arrival,6308,0,0,4148
1226.7835,2755,arrival,6309,0,0,4148
1226.7835,2755,arrival,6310,0,0,4148
1226.7835,2755,arrival,6311,0,0,4148
1226.7835,2755,arrival,6312,0,0,4148
1226.7835,2755,arrival,6313,0,0,4148
1226.7835,2755,arrival,6314,0,0,4148
1228.1583,2756,completion,6165,0,0,4187
1228.1583,2756,completion,6166,0,0,4187
1228.1583,2756,completion,6167,0,0,4187
1228.1583,2756,completion,6168,0,0,4187
1228.1583,2756,completion,6169,0,0,4187
1228.1583,2756,completion,6170,0,0,4187
1228.1583,2756,completion,6171,0,0,4187
1228.1583,2756,completion,6172,0,0,4187
1228.1583,2756,arrival,6315,0,0,4187
1228.1583,2756,arrival,6316,0,0,4187
1228.1583,2756,arrival,6317,0,0,4187
1228.1583,2756,arrival,6318,0,0,4187
1228.1583,2756,arrival,6319,0,0,4187
1228.1583,2756,arrival,6320,0,0,4187
1229.5466,2757,completion,6173,0,0,4049
1229.5466,2757,completion,6174,0,0,4049
1229.5466,2757,completion,6175,0,0,4049
1229.5466,2757,completion,6176,0,0,4049
1229.5466,2757,completion,6177,0,0,4049
1229.5466,2757,completion,6178,0,0,4049
1229.5466,2757,completion,6179,0,0,4049
1229.5466,2757,completion,6180,0,0,4049
1229.5466,2757,completion,6181,0,0,4049
1229.5466,2757,completion,6182,0,0,4049
1229.5466,2757,arrival,6321,0,0,4049
1229.5466,2757,arrival,6322,0,0,4049
1229.5466,2757,arrival,6323,0,0,4049
1229.5466,2757,arrival,6324,0,0,4049
1229.5466,2757,arrival,6325,0,0,4049
1229.5466,2757,arrival,6326,0,0,4049
1229.5466,2757,arrival,6327,0,0,4049
1229.5466,2757,arrival,6328,0,0,4049
1229.5466,2757,arrival,6329,0,0,4049
1229.5466,2757,arrival,6330,0,0,4049
1230.8894,2758,completion,6183,0,0,4187
1230.8894,2758,completion,6184,0,0,4187
1230.8894,2758,completion,6185,0,0,4187
1230.8894,2758,completion,6186,0,0,4187
1230.8894,2758,completion,6187,0,0,4187
1230.8894,2758,arrival,6331,0,0,4187
1230.8894,2758,arrival,6332,0,0,4187
1230.8894,2758,arrival,6333,0,0,4187
1230.8894,2758,arrival,6334,0,0,4187
1230.8894,2758,arrival,6335,0,0,4187
1230.8894,2758,arrival,6336,0,0,4187
1230.8894,2758,arrival,6337,0,0,4187
1230.8894,2758,arrival,6338,0,0,4187
1230.8894,2758,arrival,6339,0,0,4187
1230.8894,2758,arrival,6340,0,0,4187
1230.8894,2758,arrival,6341,0,0,4187
1232.2780,2759,completion,6188,0,0,4350
1232.2780,2759,completion,6189,0,0,4350
1232.2780,2759,completion,6190,0,0,4350
1232.2780,2759,completion,6191,0,0,4350
1232.2780,2759,completion,6192,0,0,4350
1232.2780,2759,arrival,6342,0,0,4350
1232.2780,2759,arrival,6343,0,0,4350
1232.2780,2759,arrival,6344,0,0,4350
1232.2780,2759,arrival,6345,0,0,4350
1232.2780,2759,arrival,6346,0,0,4350
1232.2780,2759,arrival,6347,0,0,4350
1233.7207,2760,completion,6193,0,0,4259
1233.7207,2760,completion,6194,0,0,4259
1233.7207,2760,completion,6195,0,0,4259
1233.7207,2760,completion,6196,0,0,4259
1233.7207,2760,completion,6197,0,0,4259
1233.7207,2760,completion,6198,0,0,4259
1233.7207,2760,completion,6199,0,0,4259
1233.7207,2760,completion,6200,0,0,4259
1233.7207,2760,completion,6201,0,0,4259
1233.7207,2760,arrival,6348,0,0,4259
1233.7207,2760,arrival,6349,0,0,4259
1233.7207,2760,arrival,6350,0,0,4259
1233.7207,2760,arrival,6351,0,0,4259
1233.7207,2760,arrival,6352,0,0,4259
1233.7207,2760,arrival,6353,0,0,4259
1233.7207,2760,arrival,6354,0,0,4259
1235.1333,2761,completion,6202,0,0,4265
1235.1333,2761,completion,6203,0,0,4265
1235.1333,2761,completion,6204,0,0,4265
1235.1333,2761,completion,6205,0,0,4265
1235.1333,2761,completion,6206,0,0,4265
1235.1333,2761,completion,6207,0,0,4265
1235.1333,2761,completion,6208,0,0,4265
1235.1333,2761,arrival,6355,0,0,4265
1235.1333,2761,arrival,6356,0,0,4265
1235.1333,2761,arrival,6357,0,0,4265
1235.1333,2761,arrival,6358,0,0,4265
1236.5478,2762,completion,6209,0,0,4051
1236.5478,2762,completion,6210,0,0,4051
1236.5478,2762,completion,6211,0,0,4051
1236.5478,2762,completion,6212,0,0,4051
1236.5478,2762,completion,6213,0,0,4051
1236.5478,2762,completion,6214,0,0,4051
1236.5478,2762,completion,6215,0,0,4051
1236.5478,2762,completion,6216,0,0,4051
1236.5478,2762,completion,6217,0,0,4051
1236.5478,2762,completion,6218,0,0,4051
1236.5478,2762,completion,6219,0,0,4051
1236.5478,2762,arrival,6359,0,0,4051
1236.5478,2762,arrival,6360,0,0,4051
1236.5478,2762,arrival,6361,0,0,4051
1236.5478,2762,arrival,6362,0,0,4051
1236.5478,2762,arrival,6363,0,0,4051
1236.5478,2762,arrival,6364,0,0,4051
1236.5478,2762,arrival,6365,0,0,4051
1236.5478,2762,arrival,6366,0,0,4051
1236.5478,2762,arrival,6367,0,0,4051
1236.5478,2762,arrival,6368,0,0,4051
1236.5478,2762,arrival,6369,0,0,4051
1237.8916,2763,completion,6220,0,0,4130
1237.8916,2763,completion,6221,0,0,4130
1237.8916,2763,completion,6222,0,0,4130
1237.8916,2763,completion,6223,0,0,4130
1237.8916,2763,completion,6224,0,0,4130
1237.8916,2763,completion,6225,0,0,4130
1237.8916,2763,completion,6226,0,0,4130
1237.8916,2763,arrival,6370,0,0,4130
1237.8916,2763,arrival,6371,0,0,4130
1237.8916,2763,arrival,6372,0,0,4130
1237.8916,2763,arrival,6373,0,0,4130
1237.8916,2763,arrival,6374,0,0,4130
1237.8916,2763,arrival,6375,0,0,4130
1239.2620,2764,completion,6227,0,0,4193
1239.2620,2764,completion,6228,0,0,4193
1239.2620,2764,completion,6229,0,0,4193
1239.2620,2764,completion,6230,0,0,4193
1239.2620,2764,completion,6231,0,0,4193
1239.2620,2764,arrival,6376,0,0,4193
1239.2620,2764,arrival,6377,0,0,4193
1239.2620,2764,arrival,6378,0,0,4193
1240.6528,2765,completion,6232,0,0,4157
1240.6528,2765,completion,6233,0,0,4157
1240.6528,2765,completion,6234,0,0,4157
1240.6528,2765,completion,6235,0,0,4157
1240.6528,2765,completion,6236,0,0,4157
1240.6528,2765,completion,6237,0,0,4157
1240.6528,2765,arrival,6379,0,0,4157
1240.6528,2765,arrival,6380,0,0,4157
1240.6528,2765,arrival,6381,0,0,4157
1240.6528,2765,arrival,6382,0,0,4157
1240.6528,2765,arrival,6383,0,0,4157
1240.6528,2765,arrival,6384,0,0,4157
1240.6528,2765,arrival,6385,0,0,4157
1240.6528,2765,arrival,6386,0,0,4157
1240.6528,2765,arrival,6387,0,0,4157
1242.0312,2766,completion,6238,0,0,4278
1242.0312,2766,completion,6239,0,0,4278
1242.0312,2766,completion,6240,0,0,4278
1242.0312,2766,completion,6241,0,0,4278
1242.0312,2766,completion,6242,0,0,4278
1242.0312,2766,arrival,6388,0,0,4278
1242.0312,2766,arrival,6389,0,0,4278
1242.0312,2766,arrival,6390,0,0,4278
1242.0312,2766,arrival,6391,0,0,4278
1242.0312,2766,arrival,6392,0,0,4278
1242.0312,2766,arrival,6393,0,0,4278
1243.4496,2767,completion,6243,0,0,4263
1243.4496,2767,completion,6244,0,0,4263
1243.4496,2767,completion,6245,0,0,4263
1243.4496,2767,completion,6246,0,0,4263
1243.4496,2767,completion,6247,0,0,4263
1243.4496,2767,completion,6248,0,0,4263
1243.4496,2767,completion,6249,0,0,4263
1243.4496,2767,arrival,6394,0,0,4263
1243.4496,2767,arrival,6395,0,0,4263
1243.4496,2767,arrival,6396,0,0,4263
1243.4496,2767,arrival,6397,0,0,4263
1243.4496,2767,arrival,6398,0,0,4263
1243.4496,2767,arrival,6399,0,0,4263
1243.4496,2767,arrival,6400,0,0,4263
1244.8628,2768,completion,6250,0,0,4107
1244.8628,2768,completion,6251,0,0,4107
1244.8628,2768,completion,6252,0,0,4107
1244.8628,2768,completion,6253,0,0,4107
1244.8628,2768,completion,6254,0,0,4107
1244.8628,2768,completion,6255,0,0,4107
1244.8628,2768,completion,6256,0,0,4107
1244.8628,2768,completion,6257,0,0,4107
1244.8628,2768,completion,6258,0,0,4107
1244.8628,2768,completion,6259,0,0,4107
1244.8628,2768,completion,6260,0,0,4107
1244.8628,2768,arrival,6401,0,0,4107
1244.8628,2768,arrival,6402,0,0,4107
1244.8628,2768,arrival,6403,0,0,4107
1244.8628,2768,arrival,6404,0,0,4107
1244.8628,2768,arrival,6405,0,0,4107
1244.8628,2768,arrival,6406,0,0,4107
1246.2248,2769,completion,6261,0,0,4247
1246.2248,2769,completion,6262,0,0,4247
1246.2248,2769,completion,6263,0,0,4247
1246.2248,2769,arrival,6407,0,0,4247
1246.2248,2769,arrival,6408,0,0,4247
1246.2248,2769,arrival,6409,0,0,4247
1246.2248,2769,arrival,6410,0,0,4247
1246.2248,2769,arrival,6411,0,0,4247
1246.2248,2769,arrival,6412,0,0,4247
1246.2248,2769,arrival,6413,0,0,4247
1246.2248,2769,arrival,6414,0,0,4247
1247.6326,2770,completion,6264,0,0,4270
1247.6326,2770,completion,6265,0,0,4270
1247.6326,2770,completion,6266,0,0,4270
1247.6326,2770,completion,6267,0,0,4270
1247.6326,2770,completion,6268,0,0,4270
1247.6326,2770,completion,6269,0,0,4270
1247.6326,2770,completion,6270,0,0,4270
1247.6326,2770,arrival,6415,0,0,4270
1247.6326,2770,arrival,6416,0,0,4270
1247.6326,2770,arrival,6417,0,0,4270
1247.6326,2770,arrival,6418,0,0,4270
1247.6326,2770,arrival,6419,0,0,4270
1249.0481,2771,completion,6271,0,0,4234
1249.0481,2771,completion,6272,0,0,4234
1249.0481,2771,completion,6273,0,0,4234
1249.0481,2771,completion,6274,0,0,4234
1249.0481,2771,completion,6275,0,0,4234
1249.0481,2771,completion,6276,0,0,4234
1249.0481,2771,completion,6277,0,0,4234
1249.0481,2771,arrival,6420,0,0,4234
1249.0481,2771,arrival,6421,0,0,4234
1249.0481,2771,arrival,6422,0,0,4234
1249.0481,2771,arrival,6423,0,0,4234
1249.0481,2771,arrival,6424,0,0,4234
1249.0481,2771,arrival,6425,0,0,4234
1250.4514,2772,completion,6278,0,0,4216
1250.4514,2772,completion,6279,0,0,4216
1250.4514,2772,completion,6280,0,0,4216
1250.4514,2772,completion,6281,0,0,4216
1250.4514,2772,completion,6282,0,0,4216
1250.4514,2772,completion,6283,0,0,4216
1250.4514,2772,completion,6284,0,0,4216
1250.4514,2772,arrival,6426,0,0,4216
1250.4514,2772,arrival,6427,0,0,4216
1250.4514,2772,arrival,6428,0,0,4216
1250.4514,2772,arrival,6429,0,0,4216
1250.4514,2772,arrival,6430,0,0,4216
1250.4514,2772,arrival,6431,0,0,4216
1251.8487,2773,completion,6285,0,0,4237
1251.8487,2773,completion,6286,0,0,4237
1251.8487,2773,completion,6287,0,0,4237
1251.8487,2773,completion,6288,0,0,4237
1251.8487,2773,completion,6289,0,0,4237
1251.8487,2773,completion,6290,0,0,4237
1251.8487,2773,arrival,6432,0,0,4237
1251.8487,2773,arrival,6433,0,0,4237
1251.8487,2773,arrival,6434,0,0,4237
1251.8487,2773,arrival,6435,0,0,4237
1251.8487,2773,arrival,6436,0,0,4237
1251.8487,2773,arrival,6437,0,0,4237
1251.8487,2773,arrival,6438,0,0,4237
1251.8487,2773,arrival,6439,0,0,4237
1253.2526,2774,completion,6291,0,0,4378
1253.2526,2774,completion,6292,0,0,4378
1253.2526,2774,completion,6293,0,0,4378
1253.2526,2774,completion,6294,0,0,4378
1253.2526,2774,arrival,6440,0,0,4378
1253.2526,2774,arrival,6441,0,0,4378
1253.2526,2774,arrival,6442,0,0,4378
1253.2526,2774,arrival,6443,0,0,4378
1253.2526,2774,arrival,6444,0,0,4378
1253.2526,2774,arrival,6445,0,0,4378
1253.2526,2774,arrival,6446,0,0,4378
1253.2526,2774,arrival,6447,0,0,4378
1254.7030,2775,completion,6295,0,0,4323
1254.7030,2775,completion,6296,0,0,4323
1254.7030,2775,completion,6297,0,0,4323
1254.7030,2775,completion,6298,0,0,4323
1254.7030,2775,completion,6299,0,0,4323
1254.7030,2775,completion,6300,0,0,4323
1254.7030,2775,completion,6301,0,0,4323
1254.7030,2775,completion,6302,0,0,4323
1254.7030,2775,completion,6303,0,0,4323
1254.7030,2775,arrival,6448,0,0,4323
1254.7030,2775,arrival,6449,0,0,4323
1254.7030,2775,arrival,6450,0,0,4323
1256.1354,2776,completion,6304,0,0,4087
1256.1354,2776,completion,6305,0,0,4087
1256.1354,2776,completion,6306,0,0,4087
1256.1354,2776,completion,6307,0,0,4087
1256.1354,2776,completion,6308,0,0,4087
1256.1354,2776,completion,6309,0,0,4087
1256.1354,2776,completion,6310,0,0,4087
1256.1354,2776,completion,6311,0,0,4087
1256.1354,2776,completion,6312,0,0,4087
1256.1354,2776,completion,6313,0,0,4087
1256.1354,2776,completion,6314,0,0,4087
1256.1354,2776,arrival,6451,0,0,4087
1256.1354,2776,arrival,6452,0,0,4087
1256.1354,2776,arrival,6453,0,0,4087
1256.1354,2776,arrival,6454,0,0,4087
1256.1354,2776,arrival,6455,0,0,4087
1256.1354,2776,arrival,6456,0,0,4087
1256.1354,2776,arrival,6457,0,0,4087
1256.1354,2776,arrival,6458,0,0,4087
1256.1354,2776,arrival,6459,0,0,4087
1256.1354,2776,arrival,6460,0,0,4087
1257.4898,2777,completion,6315,0,0,4183
1257.4898,2777,completion,6316,0,0,4183
1257.4898,2777,completion,6317,0,0,4183
1257.4898,2777,completion,6318,0,0,4183
1257.4898,2777,completion,6319,0,0,4183
1257.4898,2777,completion,6320,0,0,4183
1257.4898,2777,arrival,6461,0,0,4183
1257.4898,2777,arrival,6462,0,0,4183
1257.4898,2777,arrival,6463,0,0,4183
1257.4898,2777,arrival,6464,0,0,4183
1257.4898,2777,arrival,6465,0,0,4183
1257.4898,2777,arrival,6466,0,0,4183
1257.4898,2777,arrival,6467,0,0,4183
1258.8762,2778,completion,6321,0,0,4063
1258.8762,2778,completion,6322,0,0,4063
1258.8762,2778,completion,6323,0,0,4063
1258.8762,2778,completion,6324,0,0,4063
1258.8762,2778,completion,6325,0,0,4063
1258.8762,2778,completion,6326,0,0,4063
1258.8762,2778,completion,6327,0,0,4063
1258.8762,2778,completion,6328,0,0,4063
1258.8762,2778,completion,6329,0,0,4063
1258.8762,2778,completion,6330,0,0,4063
1258.8762,2778,arrival,6468,0,0,4063
1258.8762,2778,arrival,6469,0,0,4063
1258.8762,2778,arrival,6470,0,0,4063
1258.8762,2778,arrival,6471,0,0,4063
1260.2232,2779,completion,6331,0,0,3840
1260.2232,2779,completion,6332,0,0,3840
1260.2232,2779,completion,6333,0,0,3840
1260.2232,2779,completion,6334,0,0,3840
1260.2232,2779,completion,6335,0,0,3840
1260.2232,2779,completion,6336,0,0,3840
1260.2232,2779,completion,6337,0,0,3840
1260.2232,2779,completion,6338,0,0,3840
1260.2232,2779,completion,6339,0,0,3840
1260.2232,2779,completion,6340,0,0,3840
1260.2232,2779,completion,6341,0,0,3840
1260.2232,2779,arrival,6472,0,0,3840
1260.2232,2779,arrival,6473,0,0,3840
1260.2232,2779,arrival,6474,0,0,3840
1261.4966,2780,completion,6342,0,0,3790
1261.4966,2780,completion,6343,0,0,3790
1261.4966,2780,completion,6344,0,0,3790
1261.4966,2780,completion,6345,0,0,3790
1261.4966,2780,completion,6346,0,0,3790
1261.4966,2780,completion,6347,0,0,3790
1261.4966,2780,arrival,6475,0,0,3790
1261.4966,2780,arrival,6476,0,0,3790
1261.4966,2780,arrival,6477,0,0,3790
1261.4966,2780,arrival,6478,0,0,3790
1261.4966,2780,arrival,6479,0,0,3790
1261.4966,2780,arrival,6480,0,0,3790
1261.4966,2780,arrival,6481,0,0,3790
1261.4966,2780,arrival,6482,0,0,3790
1261.4966,2780,arrival,6483,0,0,3790
1261.4966,2780,arrival,6484,0,0,3790
1261.4966,2780,arrival,6485,0,0,3790
1262.7530,2781,completion,6348,0,0,3857
1262.7530,2781,completion,6349,0,0,3857
1262.7530,2781,completion,6350,0,0,3857
1262.7530,2781,completion,6351,0,0,3857
1262.7530,2781,completion,6352,0,0,3857
1262.7530,2781,completion,6353,0,0,3857
1262.7530,2781,completion,6354,0,0,3857
1262.7530,2781,arrival,6486,0,0,3857
1262.7530,2781,arrival,6487,0,0,3857
1262.7530,2781,arrival,6488,0,0,3857
1262.7530,2781,arrival,6489,0,0,3857
1262.7530,2781,arrival,6490,0,0,3857
